ID,Airline,PeakTime,Destination,Purpose,Transportation,Problem,Satisfaction,NetPromoter,NPS,Food,Store,Restroom,Safety,Cleanliness,Gender,Age,Income,FreqFlyer,MemberPremiumClear,Language
3086,COPA,International,Central/South America,Vacation,Uber/Lyft,SEE 12A,4,6,Detractors,3,3,4,5,4,Female,65 and over,Other Currency,No,No,English
3087,ALASKA,Domestic Offpeak,U.S. East,Business,Uber/Lyft,NA,4,9,Promoters,3,4,5,5,4,Male,35-44,"$150,000 or higher",No,No,English
3088,UNITED,Domestic Peak,U.S. West,Visit friends,Connect from another flight,NA,4,9,Promoters,4,4,5,5,5,Female,65 and over,NA,No,No,English
3089,UNITED,Domestic Peak,U.S. West,Vacation,Uber/Lyft,NA,4,0,Detractors,3,3,5,5,5,Female,35-44,NA,No,No,English
3090,COPA,International,Central/South America,Visit friends,Uber/Lyft,NA,3,7,Passives,2,2,2,3,2,Female,55-64,"$50,000-$100,000",NA,No,English
3091,ALASKA,Domestic Offpeak,U.S. East,Vacation,Dropped off,NA,5,10,Promoters,5,5,4,5,5,Female,25-34,"less than $50,000",No,No,English
3092,COPA,International,Central/South America,Business,Dropped off,REFER TO QUESTION 8,3,7,Passives,3,NA,3,4,3,Male,35-44,"less than $50,000",No,No,English
3093,UNITED,Domestic Peak,U.S. West,Visit friends,Connect from another flight,NA,4,8,Passives,4,4,2,4,2,Female,65 and over,"$50,000-$100,000",No,No,English
3094,COPA,International,Central/South America,Vacation,Uber/Lyft,NA,4,9,Promoters,4,4,4,4,4,Male,45-54,"$50,000-$100,000",No,No,English
3095,UNITED,Domestic Peak,U.S. West,Visit friends,Connect from another flight,WAITED ON PLANE FOR 1/2 HOUR TO GET A GATE.,4,8,Passives,4,NA,NA,3,NA,Male,65 and over,"less than $50,000",No,No,English
3096,ALASKA,Domestic Offpeak,U.S. East,Business,Uber/Lyft,NA,4,9,Promoters,4,4,NA,5,4,Male,45-54,"$150,000 or higher",No,No,English
3097,UNITED,Domestic Peak,U.S. West,Vacation,Connect from another flight,NA,5,5,Detractors,5,5,5,5,5,Male,45-54,"less than $50,000",No,NA,English
3098,COPA,International,Central/South America,Vacation,Van,NA,NA,8,Passives,2,4,4,5,4,Female,25-34,NA,NA,No,English
3099,ALASKA,Domestic Offpeak,U.S. East,Business,Dropped off,NA,4,8,Passives,3,4,4,5,4,Male,35-44,Other Currency,No,No,English
3100,COPA,International,Central/South America,Vacation,Dropped off,NA,4,11,NA,3,3,3,5,4,NA,NA,NA,NA,NA,Chinese
3101,ALASKA,Domestic Offpeak,U.S. East,Wedding/funeral/graduation,Rental Car,NA,5,11,NA,5,NA,5,5,5,NA,NA,NA,NA,NA,English
3102,COPA,International,Central/South America,Vacation,Dropped off,NA,5,9,Promoters,NA,NA,1,5,4,Female,65 and over,NA,No,No,Spanish
3103,ALASKA,Domestic Offpeak,U.S. East,Business,Drove,GATE CHANGED A FEW TIMES UCLEAR WHICH GATE,5,10,Promoters,4,4,5,4,5,Female,45-54,"$150,000 or higher",No,Yes,English
3104,UNITED,Domestic Peak,U.S. West,Vacation,Connect from another flight,NA,4,8,Passives,3,3,5,5,5,Male,45-54,"$150,000 or higher",Yes,No,English
3105,COPA,International,Central/South America,Vacation,Connect from another flight,NA,NA,8,Passives,4,4,5,5,5,Male,35-44,"less than $50,000",No,No,Spanish
3106,ALASKA,Domestic Offpeak,U.S. East,Vacation,Connect from another flight,CHANGING GATES SEVERAL TIMES NO ANOUNCEMENT,3,5,Detractors,3,NA,4,3,3,Female,55-64,"$50,000-$100,000",Yes,NA,English
3107,UNITED,Domestic Peak,U.S. West,Visit friends,Dropped off,NA,5,10,Promoters,3,4,5,5,5,Male,65 and over,"$150,000 or higher",No,No,English
3108,COPA,International,Central/South America,Visit friends,Dropped off,NA,NA,10,Promoters,NA,NA,5,3,5,Female,65 and over,NA,NA,NA,Spanish
3109,UNITED,Domestic Peak,U.S. West,NA,Dropped off,NA,4,9,Promoters,3,4,4,5,4,Male,18-24,"less than $50,000",No,NA,English
3110,ALASKA,Domestic Offpeak,U.S. East,Vacation,Rental Car,NA,5,9,Promoters,4,4,4,4,4,Female,35-44,"$150,000 or higher",Yes,No,English
3111,COPA,International,Central/South America,Vacation,Uber/Lyft,NA,5,10,Promoters,NA,4,4,5,5,Female,25-34,NA,Yes,No,Spanish
3112,UNITED,Domestic Peak,U.S. West,Vacation,Connect from another flight,NA,NA,7,Passives,4,4,4,NA,4,Male,65 and over,Other Currency,No,No,English
3113,ALASKA,Domestic Offpeak,U.S. East,Visit friends,Rental Car,NA,3,11,NA,NA,NA,3,5,3,Male,55-64,"$150,000 or higher",No,No,English
3114,COPA,International,Central/South America,Visit friends,Dropped off,TO TRANSLATE,4,8,Passives,4,3,5,5,5,Male,65 and over,"less than $50,000",No,No,Spanish
3115,UNITED,Domestic Peak,U.S. West,Conference,Uber/Lyft,NA,4,10,Promoters,3,3,5,5,5,NA,NA,NA,NA,NA,English
3116,ALASKA,Domestic Offpeak,U.S. East,School event,Dropped off,NA,4,7,Passives,4,4,3,3,4,Male,18-24,"$150,000 or higher",Yes,No,English
3117,UNITED,Domestic Peak,U.S. West,Vacation,Connect from another flight,NA,3,10,Promoters,NA,3,5,5,5,Female,45-54,"less than $50,000",No,No,Spanish
3118,ALASKA,Domestic Offpeak,U.S. East,Visit friends,Dropped off,WAITED A FEW MIN FOR 2ND SECURITY CHECK,2,7,Passives,3,3,2,3,3,Female,25-34,"$50,000-$100,000",No,No,English
3119,COPA,International,Central/South America,Visit friends,Dropped off,NA,4,10,Promoters,NA,4,4,5,4,Female,18-24,"$50,000-$100,000",No,No,Spanish
3120,COPA,International,Central/South America,Vacation,Connect from another flight,NA,4,6,Detractors,4,3,4,3,4,Male,25-34,NA,Yes,No,Spanish
3121,ALASKA,Domestic Offpeak,U.S. East,Visit friends,Bus,NA,3,5,Detractors,NA,NA,5,5,5,Female,35-44,"$50,000-$100,000",No,Yes,English
3122,DELTA,Domestic Offpeak,U.S. West,Business,Rental Car,NA,5,10,Promoters,5,5,5,4,5,Female,25-34,NA,Yes,NA,English
3123,ALASKA,Domestic Offpeak,U.S. East,Visit friends,BART,NA,4,10,Promoters,4,4,3,5,4,Male,45-54,"$50,000-$100,000",NA,No,English
3124,COPA,International,Central/South America,Vacation,Connect from another flight,MUCHA DEMORA EN EL TSA CHECK,4,6,Detractors,3,4,4,3,4,Male,25-34,NA,Yes,No,Spanish
3125,ALASKA,Domestic Offpeak,U.S. East,Business,Uber/Lyft,LONG SECURITY LINES,3,8,Passives,3,3,4,4,4,Male,35-44,"$150,000 or higher",No,No,English
3126,ALASKA,Domestic Offpeak,U.S. East,Business,Uber/Lyft,LINE CONFUSION @ SECURITY CECK IN,4,9,Promoters,4,4,4,4,4,Female,35-44,"$150,000 or higher",No,No,English
3127,DELTA,Domestic Offpeak,U.S. West,Business,Uber/Lyft,PAPER TEMP LICENSE GAVE ISSUES AT SECURITY.,5,7,Passives,4,NA,5,4,NA,Male,25-34,"$50,000-$100,000",No,No,English
3128,UNITED,Domestic Offpeak,U.S. West,Business,Uber/Lyft,NA,5,10,Promoters,5,5,5,5,5,Female,NA,NA,No,No,English
3129,ALASKA,Domestic Offpeak,U.S. East,Visit friends,Dropped off,SECURITY,3,6,Detractors,4,5,3,4,4,Female,55-64,"$150,000 or higher",No,No,English
3130,DELTA,Domestic Offpeak,U.S. West,Business,BART,NA,5,10,Promoters,5,5,NA,5,3,Male,25-34,"$100,001-$150,000",No,No,English
3131,ALASKA,Domestic Offpeak,U.S. East,Vacation,Uber/Lyft,NA,5,9,Promoters,4,4,5,5,5,Male,25-34,"$150,000 or higher",No,No,English
3132,UNITED,Domestic Offpeak,U.S. West,Business,Uber/Lyft,NA,4,9,Promoters,4,4,3,4,4,Male,55-64,NA,Yes,No,English
3133,DELTA,Domestic Offpeak,U.S. West,Vacation,Uber/Lyft,NA,4,9,Promoters,4,4,4,4,4,Male,25-34,"$150,000 or higher",Yes,No,English
3134,ALASKA,Domestic Offpeak,U.S. East,Vacation,Rental Car,NA,5,10,Promoters,5,5,5,5,5,Male,25-34,"$50,000-$100,000",No,No,English
3135,UNITED,Domestic Offpeak,U.S. West,Vacation,Connect from another flight,NA,4,10,Promoters,NA,4,4,5,4,Female,35-44,"less than $50,000",No,No,English
3136,ALASKA,Domestic Offpeak,U.S. East,Visit friends,Uber/Lyft,NA,5,10,Promoters,4,3,5,5,5,Male,65 and over,"$150,000 or higher",No,No,English
3137,ALASKA,Domestic Offpeak,U.S. East,Visit friends,Uber/Lyft,NA,4,8,Passives,4,4,4,4,4,Male,25-34,"$150,000 or higher",No,No,English
3138,DELTA,Domestic Offpeak,U.S. West,Business,Rental Car,FLIGHT CANCELLATION. DELAYS. RUDE AIRLINE ATTENDANTS.,3,5,Detractors,4,3,3,3,3,Female,18-24,"$50,000-$100,000",No,No,English
3139,ALASKA,Domestic Offpeak,U.S. East,Vacation,Dropped off,NA,4,8,Passives,4,4,5,4,4,Male,65 and over,"$150,000 or higher",NA,NA,English
3140,DELTA,Domestic Offpeak,U.S. West,Vacation,Airport Bus,DELAYED FLIGHTS.,4,9,Promoters,3,3,4,4,4,Female,25-34,"$100,001-$150,000",No,No,English
3141,ALASKA,Domestic Offpeak,U.S. East,Vacation,Uber/Lyft,NA,5,7,Passives,3,4,5,4,5,Female,18-24,NA,NA,NA,Chinese
3142,DELTA,Domestic Offpeak,U.S. West,Vacation,Uber/Lyft,NA,4,7,Passives,NA,3,3,5,4,Male,18-24,"$50,000-$100,000",No,No,English
3143,DELTA,Domestic Offpeak,U.S. West,Business,Uber/Lyft,NA,4,5,Detractors,2,2,4,5,4,Female,45-54,"$100,001-$150,000",No,No,English
3144,UNITED,Domestic Offpeak,U.S. West,Vacation,Connect from another flight,NA,3,5,Detractors,5,5,4,4,4,Female,45-54,"$50,000-$100,000",No,No,English
3145,DELTA,Domestic Offpeak,U.S. West,Vacation,Uber/Lyft,NA,4,10,Promoters,4,3,4,4,5,Female,35-44,"$50,000-$100,000",No,No,English
3146,DELTA,Domestic Offpeak,U.S. West,Business,Uber/Lyft,NA,3,8,Passives,NA,NA,3,5,3,Male,35-44,NA,No,No,English
3147,DELTA,Domestic Offpeak,U.S. West,Vacation,Uber/Lyft,NA,4,9,Promoters,NA,4,5,5,4,Female,35-44,"$150,000 or higher",Yes,Yes,English
3148,UNITED,Domestic Offpeak,U.S. West,Escorting others,Connect from another flight,WENT WRONG WAY COULDN'T FIND BAGGAE CLAIM,4,8,Passives,4,4,4,4,4,Male,65 and over,"$50,000-$100,000",No,No,English
3149,DELTA,Domestic Offpeak,U.S. West,Vacation,Uber/Lyft,NA,4,6,Detractors,4,4,3,5,3,Male,35-44,"$150,000 or higher",NA,No,English
3150,UNITED,Domestic Offpeak,U.S. West,Wedding/funeral/graduation,Connect from another flight,PLANE DEPARTED,5,8,Passives,4,4,4,4,5,Female,25-34,"less than $50,000",Yes,Yes,English
3151,DELTA,Domestic Offpeak,U.S. West,Business,Uber/Lyft,NA,3,7,Passives,2,3,2,5,3,Male,35-44,"$150,000 or higher",No,No,English
3152,DELTA,Domestic Offpeak,U.S. West,Business,Uber/Lyft,NA,NA,5,Detractors,4,NA,3,3,3,Female,25-34,"$50,000-$100,000",No,No,English
3153,UNITED,Domestic Offpeak,U.S. West,Business,Drove,NA,4,10,Promoters,5,4,5,4,4,Male,35-44,"$150,000 or higher",Yes,No,English
3154,DELTA,Domestic Offpeak,U.S. West,Business,Uber/Lyft,MAJOR AIRLINE DELAYS.,3,8,Passives,2,3,3,5,4,Male,NA,NA,Yes,No,English
3155,UNITED,Domestic Offpeak,U.S. West,Business,Limo,NA,NA,8,Passives,NA,NA,3,3,4,Male,25-34,NA,No,NA,English
3156,DELTA,Domestic Offpeak,U.S. West,Business,Uber/Lyft,NA,4,9,Promoters,4,4,4,5,4,Male,35-44,"$150,000 or higher",No,No,English
3157,UNITED,Domestic Offpeak,U.S. West,Vacation,Connect from another flight,NA,3,7,Passives,2,2,4,5,4,Female,18-24,"less than $50,000",Yes,NA,English
3158,DELTA,Domestic Offpeak,U.S. West,Business,BART,NA,3,5,Detractors,2,3,3,4,3,Male,55-64,"$150,000 or higher",No,No,English
3159,UNITED,Domestic Offpeak,U.S. West,Business,Dropped off,NA,4,9,Promoters,3,3,5,4,4,Female,35-44,"$150,000 or higher",NA,No,English
3160,DELTA,Domestic Offpeak,U.S. West,Business,Uber/Lyft,NA,3,10,Promoters,3,3,5,5,5,Female,25-34,"$50,000-$100,000",No,Yes,English
3161,UNITED,Domestic Offpeak,U.S. West,Business,Limo,NA,NA,7,Passives,NA,NA,4,NA,4,Male,35-44,NA,NA,No,English
3162,UNITED,Domestic Offpeak,U.S. West,Vacation,Connect from another flight,NA,4,11,NA,4,3,2,NA,3,NA,NA,NA,NA,NA,English
3163,AMERICAN,Domestic Offpeak,U.S. Midwest,Vacation,Dropped off,NA,5,10,Promoters,5,5,5,5,5,Female,18-24,NA,No,No,English
3164,AMERICAN,Domestic Offpeak,U.S. Midwest,Visit friends,Drove,"WE GOT HERE EARLY BUT THEY DON'T OPEN UNTIL 4:30, THAT COULD BE EARLIER, THEY CAN OPEN EARLIER",4,10,Promoters,5,NA,5,5,5,Female,65 and over,"less than $50,000",No,Yes,English
3165,DELTA,Domestic Offpeak,U.S. West,Wedding/funeral/graduation,Uber/Lyft,NA,3,4,Detractors,3,2,NA,3,NA,Female,25-34,NA,NA,No,English
3166,AMERICAN,Domestic Offpeak,U.S. Midwest,Visit friends,Dropped off,NA,3,8,Passives,3,4,4,4,4,Female,25-34,NA,No,No,English
3167,DELTA,Domestic Offpeak,U.S. West,Business,Dropped off,NA,NA,9,Promoters,NA,NA,NA,5,4,Male,35-44,"$100,001-$150,000",Yes,NA,English
3168,AMERICAN,Domestic Offpeak,U.S. Midwest,School event,Dropped off,NA,5,8,Passives,5,5,NA,4,5,Male,18-24,NA,No,No,English
3169,DELTA,Domestic Offpeak,U.S. West,Business,Uber/Lyft,NA,4,7,Passives,2,NA,3,5,3,Male,25-34,"$150,000 or higher",Yes,No,English
3170,AMERICAN,Domestic Offpeak,U.S. Midwest,Wedding/funeral/graduation,Dropped off,NA,NA,7,Passives,NA,NA,3,5,3,Male,55-64,"$150,000 or higher",No,NA,English
3171,DELTA,Domestic Offpeak,U.S. West,Visit friends,Uber/Lyft,NA,4,10,Promoters,4,4,5,5,5,Female,18-24,"less than $50,000",NA,No,English
3172,AMERICAN,Domestic Offpeak,U.S. Midwest,Vacation,Dropped off,NA,3,7,Passives,3,4,3,4,3,Female,55-64,"$150,000 or higher",No,No,English
3173,AMERICAN,Domestic Offpeak,U.S. Midwest,Business,Drove,NA,5,8,Passives,3,NA,5,5,5,Male,65 and over,"$100,001-$150,000",No,No,English
3174,DELTA,Domestic Offpeak,U.S. West,Visit friends,Airport Bus,NA,5,10,Promoters,4,4,4,4,5,Female,18-24,"$50,000-$100,000",No,No,English
3175,AMERICAN,Domestic Offpeak,U.S. Midwest,Visit friends,Dropped off,NA,4,10,Promoters,4,4,5,5,5,Male,35-44,"$100,001-$150,000",No,NA,English
3176,DELTA,Domestic Offpeak,U.S. West,Vacation,Uber/Lyft,NA,4,10,Promoters,4,4,4,5,4,Female,45-54,"$150,000 or higher",No,No,English
3177,DELTA,Domestic Offpeak,U.S. West,Business,Rental Car,VERY DIRTY SITTING AREA.,3,10,Promoters,3,3,3,4,3,Female,35-44,"less than $50,000",No,No,English
3178,AMERICAN,Domestic Offpeak,U.S. Midwest,Visit friends,Drove,NA,4,5,Detractors,3,3,NA,2,NA,Female,55-64,NA,Yes,No,English
3179,DELTA,Domestic Offpeak,U.S. West,Business,Dropped off,NA,4,10,Promoters,4,4,4,4,4,Female,25-34,"$50,000-$100,000",No,No,English
3180,AMERICAN,Domestic Offpeak,U.S. Midwest,Business,Uber/Lyft,NA,4,5,Detractors,3,4,5,4,5,Male,35-44,"$100,001-$150,000",No,No,English
3181,DELTA,Domestic Offpeak,U.S. West,Business,Uber/Lyft,NA,3,5,Detractors,4,3,4,5,4,Male,35-44,"$150,000 or higher",No,No,English
3182,AMERICAN,Domestic Offpeak,U.S. Midwest,Business,Uber/Lyft,NA,3,8,Passives,3,3,3,4,4,Male,25-34,NA,No,No,English
3183,DELTA,Domestic Offpeak,U.S. West,Vacation,Rental Car,NA,4,8,Passives,3,NA,4,4,4,Male,45-54,"less than $50,000",No,NA,English
3184,AMERICAN,Domestic Offpeak,U.S. Midwest,Business,Rental Car,NA,3,7,Passives,NA,2,5,4,5,Female,25-34,"$100,001-$150,000",Yes,No,English
3185,DELTA,Domestic Offpeak,U.S. West,Business,Rental Car,NA,4,8,Passives,3,3,4,5,4,Male,25-34,"$100,001-$150,000",Yes,No,English
3186,DELTA,Domestic Offpeak,U.S. West,Vacation,Uber/Lyft,NA,4,10,Promoters,2,3,3,4,3,Female,25-34,"$100,001-$150,000",No,NA,English
3187,DELTA,Domestic Offpeak,U.S. West,Vacation,Van,FLIGHT CANC PROBLEM FINDING REPLACEMENT FLIGHT ABOUT 5 HR DELAY.,3,11,NA,3,3,4,4,4,Male,65 and over,"$50,000-$100,000",No,No,English
3188,CATHAY PACIFIC,International,Asia,Business,Dropped off,SEE ABOVE (LONG LINE),4,10,Promoters,4,4,4,4,4,Female,35-44,"$100,001-$150,000",No,No,English
3189,DELTA,Domestic Offpeak,U.S. West,Visit friends,Airport Bus,NA,5,7,Passives,NA,5,4,4,5,Female,18-24,"less than $50,000",No,No,English
3190,CATHAY PACIFIC,International,Asia,Visit friends,Connect from another flight,NA,4,8,Passives,4,4,5,4,4,Female,55-64,"$50,000-$100,000",No,No,English
3191,DELTA,Domestic Offpeak,U.S. West,Vacation,Uber/Lyft,NA,4,9,Promoters,3,4,4,5,4,Male,25-34,"$50,000-$100,000",No,No,English
3192,DELTA,Domestic Offpeak,U.S. West,Business,BART,NA,4,9,Promoters,3,3,4,5,4,Female,35-44,NA,No,No,English
3193,CATHAY PACIFIC,International,Asia,Vacation,Dropped off,NA,3,7,Passives,3,3,4,5,4,Male,18-24,"$100,001-$150,000",No,No,English
3194,DELTA,Domestic Offpeak,U.S. West,Business,Connect from another flight,DELAYED FLIGHT.,5,8,Passives,NA,NA,NA,5,5,Male,18-24,"less than $50,000",No,No,English
3195,CATHAY PACIFIC,International,Asia,Wedding/funeral/graduation,Dropped off,NA,3,7,Passives,4,3,4,3,3,Female,25-34,"$100,001-$150,000",NA,NA,English
3196,DELTA,Domestic Offpeak,U.S. West,Vacation,Dropped off,NA,5,10,Promoters,5,4,5,5,5,Male,18-24,"less than $50,000",No,No,English
3197,CATHAY PACIFIC,International,Asia,Vacation,Van,SECURITY,4,8,Passives,3,3,5,5,5,Female,25-34,"$100,001-$150,000",No,No,English
3198,UNITED,Domestic Peak,U.S. West,Business,Connect from another flight,9 HOUR LAYOVER.,2,3,Detractors,1,1,3,4,3,Female,35-44,"$100,001-$150,000",No,Yes,English
3199,CATHAY PACIFIC,International,Asia,School event,Drove,NA,5,9,Promoters,4,4,5,5,NA,Male,18-24,"less than $50,000",No,No,English
3200,CATHAY PACIFIC,International,Asia,Wedding/funeral/graduation,Hotel Shuttle,NA,4,4,Detractors,2,3,2,4,4,Female,45-54,"$100,001-$150,000",No,No,English
3201,UNITED,Domestic Peak,U.S. West,Business,Connect from another flight,NA,4,8,Passives,4,3,5,4,5,Male,55-64,"$100,001-$150,000",No,No,English
3202,CATHAY PACIFIC,International,Asia,Wedding/funeral/graduation,Van,NA,4,8,Passives,2,3,5,3,5,Male,55-64,"$150,000 or higher",No,No,English
3203,UNITED,Domestic Peak,U.S. West,Business,Connect from another flight,NA,5,10,Promoters,5,5,5,5,5,Male,65 and over,"$50,000-$100,000",No,No,English
3204,CATHAY PACIFIC,International,Asia,Wedding/funeral/graduation,Uber/Lyft,EXTREMEL LONG LINE SLOW,4,5,Detractors,2,3,3,4,3,Male,45-54,"$150,000 or higher",No,No,English
3205,CATHAY PACIFIC,International,Asia,Vacation,Dropped off,NA,NA,10,Promoters,NA,NA,5,5,5,Male,25-34,"$50,000-$100,000",No,No,English
3206,UNITED,Domestic Offpeak,U.S. West,NA,Connect from another flight,NA,5,10,Promoters,4,NA,5,5,5,Female,55-64,NA,No,No,English
3207,AMERICAN,Domestic Offpeak,U.S. West,Vacation,Uber/Lyft,NA,4,10,Promoters,NA,NA,5,5,5,Female,18-24,"$50,000-$100,000",No,No,English
3208,AMERICAN,Domestic Offpeak,U.S. West,Business,Taxi,NA,5,10,Promoters,4,5,5,5,5,Male,45-54,"$150,000 or higher",Yes,No,English
3209,UNITED,Domestic Offpeak,U.S. West,Vacation,Connect from another flight,"6:38PM FLIHT DELAYED & THEN CHANGED, GATES CHANGED MANY TIMES, I WAS REBOOKED AND THEN MISSED DUE TO ATE CHANE NOW GOING ON FLIGHT.",1,0,Detractors,NA,NA,3,4,3,Female,65 and over,NA,No,NA,English
3210,AMERICAN,Domestic Offpeak,U.S. West,Vacation,Taxi,NA,5,9,Promoters,3,3,5,5,4,Male,18-24,"$150,000 or higher",Yes,No,English
3211,UNITED,Domestic Offpeak,U.S. West,Vacation,Connect from another flight,NA,NA,10,Promoters,NA,NA,NA,NA,NA,Male,25-34,"less than $50,000",No,No,English
3212,AMERICAN,Domestic Offpeak,U.S. West,Business,Uber/Lyft,NA,2,6,Detractors,4,4,4,4,4,Male,35-44,"$100,001-$150,000",No,No,English
3213,AMERICAN,Domestic Offpeak,U.S. West,Business,Uber/Lyft,NA,4,8,Passives,3,3,4,4,4,Female,55-64,"$50,000-$100,000",Yes,No,English
3214,UNITED,Domestic Offpeak,U.S. West,Business,Connect from another flight,MORE DEPARTURE SCREENS ARE NEEDED,3,6,Detractors,2,2,4,4,4,Male,25-34,"$100,001-$150,000",Yes,Yes,English
3215,UNITED,Domestic Offpeak,U.S. West,Business,Uber/Lyft,NA,4,10,Promoters,3,NA,5,5,5,Female,25-34,NA,No,No,English
3216,AMERICAN,Domestic Offpeak,U.S. West,Visit friends,Uber/Lyft,COULDN'T FIND GATE FOR A MOMENT BC SIGN WAS BY SECURITY.,4,10,Promoters,4,3,5,5,NA,Male,18-24,"less than $50,000",No,NA,English
3217,ALASKA,Domestic Peak,U.S. West,Vacation,Hotel Shuttle,NA,4,11,NA,3,3,5,NA,5,NA,NA,NA,NA,NA,English
3218,AMERICAN,Domestic Offpeak,U.S. West,Vacation,Uber/Lyft,NA,NA,8,Passives,3,3,5,5,5,Female,18-24,Other Currency,No,No,English
3219,ALASKA,Domestic Peak,U.S. West,Visit friends,BART,NA,4,7,Passives,5,4,3,5,3,Female,65 and over,"less than $50,000",No,No,English
3220,AMERICAN,Domestic Offpeak,U.S. West,Vacation,Drove,NA,5,8,Passives,4,4,3,4,5,NA,less than 18,NA,NA,NA,English
3221,AMERICAN,Domestic Offpeak,U.S. West,Vacation,Uber/Lyft,NA,4,9,Promoters,4,4,5,5,5,Male,55-64,"$150,000 or higher",Yes,No,English
3222,ALASKA,Domestic Peak,U.S. West,Business,Uber/Lyft,NA,4,9,Promoters,3,3,4,5,4,Male,45-54,"$150,000 or higher",No,No,English
3223,AMERICAN,Domestic Offpeak,U.S. West,Business,Dropped off,NA,5,10,Promoters,5,5,5,5,5,Female,18-24,"$50,000-$100,000",Yes,No,English
3224,ALASKA,Domestic Peak,U.S. West,Visit friends,Uber/Lyft,NA,5,10,Promoters,5,5,5,5,5,Female,55-64,NA,No,NA,English
3225,AMERICAN,Domestic Offpeak,U.S. West,Wedding/funeral/graduation,BART,NA,3,11,NA,3,3,4,4,4,NA,NA,NA,NA,NA,English
3226,ALASKA,Domestic Peak,U.S. West,Vacation,Dropped off,NA,4,9,Promoters,4,4,4,4,4,Female,65 and over,"$50,000-$100,000",No,No,English
3227,AMERICAN,Domestic Offpeak,U.S. West,Vacation,Dropped off,NA,5,10,Promoters,NA,4,NA,4,5,NA,18-24,"less than $50,000",No,No,English
3228,ALASKA,Domestic Peak,U.S. West,Vacation,Uber/Lyft,NA,4,10,Promoters,3,3,5,5,5,Male,25-34,"$50,000-$100,000",No,No,English
3229,AMERICAN,Domestic Offpeak,U.S. West,Business,Uber/Lyft,SECURITY.,4,8,Passives,5,3,5,5,5,Male,55-64,"$150,000 or higher",No,No,English
3230,ALASKA,Domestic Peak,U.S. West,Vacation,Taxi,NA,4,8,Passives,NA,4,5,3,4,Male,65 and over,"less than $50,000",No,No,English
3231,ALASKA,Domestic Peak,U.S. West,Vacation,Connect from another flight,NA,NA,7,Passives,3,3,4,5,4,Female,35-44,"$50,000-$100,000",No,No,English
3232,AMERICAN,Domestic Offpeak,U.S. West,Business,Rental Car,NA,3,5,Detractors,4,4,4,3,4,Female,45-54,"$150,000 or higher",Yes,No,English
3233,ALASKA,Domestic Peak,U.S. West,Vacation,Connect from another flight,NA,4,10,Promoters,4,4,5,5,5,Male,35-44,"$50,000-$100,000",No,NA,English
3234,ALASKA,Domestic Peak,U.S. West,Wedding/funeral/graduation,Uber/Lyft,NA,4,7,Passives,4,4,4,4,4,Female,25-34,"$150,000 or higher",No,No,English
3235,AMERICAN,Domestic Offpeak,U.S. West,Visit friends,Dropped off,THE SECURITY LINE WAS VERY SLOW-- COULD HAVE BEEN MANAGED BETTER.,5,5,Detractors,5,5,5,5,5,Female,18-24,"less than $50,000",No,No,English
3236,ALASKA,Domestic Peak,U.S. West,Wedding/funeral/graduation,Connect from another flight,NA,4,9,Promoters,4,4,4,4,4,Female,25-34,"$50,000-$100,000",NA,No,English
3237,AMERICAN,Domestic Offpeak,U.S. West,Business,Uber/Lyft,NA,4,8,Passives,NA,3,4,3,4,Female,25-34,"$100,001-$150,000",No,No,English
3238,ALASKA,Domestic Peak,U.S. West,Vacation,Connect from another flight,NA,5,8,Passives,NA,NA,4,5,5,Male,25-34,"less than $50,000",NA,No,English
3239,AMERICAN,Domestic Offpeak,U.S. West,Business,Dropped off,NA,5,10,Promoters,NA,NA,5,5,5,Male,55-64,"$150,000 or higher",Yes,No,English
3240,AMERICAN,Domestic Offpeak,U.S. West,Business,Uber/Lyft,NA,3,6,Detractors,3,3,4,5,4,Female,55-64,"$150,000 or higher",No,No,English
3241,AMERICAN,Domestic Offpeak,U.S. West,Vacation,Drove,NA,4,8,Passives,4,4,5,5,5,Female,less than 18,"$50,000-$100,000",No,No,English
3242,AMERICAN,Domestic Offpeak,U.S. West,Vacation,Rental Car,TSA PRIORITY LANE TOO SLOW.,3,9,Promoters,3,NA,5,5,4,Male,45-54,"$150,000 or higher",Yes,No,English
3243,AMERICAN,Domestic Offpeak,U.S. West,Visit friends,Uber/Lyft,NA,4,10,Promoters,5,5,4,5,5,Male,35-44,"$150,000 or higher",No,No,English
3244,AMERICAN,Domestic Offpeak,U.S. West,Visit friends,Dropped off,NA,5,10,Promoters,NA,NA,5,5,5,Female,18-24,"$50,000-$100,000",No,No,English
3245,AMERICAN,Domestic Offpeak,U.S. West,Business,Uber/Lyft,NA,4,9,Promoters,4,4,3,4,3,Female,55-64,"$150,000 or higher",No,No,English
